CIA,Bloque,PAD,POZO,ETAPA,CAUDAL PROMEDIO(BPM),PRESION PROMEDIO (PSI),CFR,CLUSTER,DISPAROS,MPA I,TAPON (MTS),ISIP POST
SLB,AGUADA DEL CHAÑAR,ADCH1-2,AdCh-1005(h),35,"104,2",10354,"3,3",12,24,,3306,5802
SLB,LA ANGOSTURA SUR,LAJE40,LajE-146(h),52,"104,2",10785,"4,2",10,30,,3747,5497
SLB,BANDURRIA SUR,LCAV171,LCav-749(h),46,"104,2",10938,"3,3",10,20,,3561,7268
SLB,LA ANGOSTURA SUR,LAJE25,LajE-92(h),40,"104,2",10463,"3,3",10,20,,4464,6404
SLB,LA ANGOSTURA SUR,LAJE25,LajE-93(h),45,"104,2",10761,"3,3",10,20,,4125,5700
SLB,ENTRE LAGOS,ELG4,ELg-31(h),40,"104,2",10599,"4,2",10,20,,3740,6363
SLB,LA ANGOSTURA SUR,LAJE56,LajE-194(h),33,"104,2",11002,"4,2",10,20,,4745,6183
SLB,LA ANGOSTURA SUR,LAJE25,LajE-91(h),55,"104,2",10638,"3,3",10,20,,3593,5630
SLB,LA ANGOSTURA SUR,LAJE40,LajE-144(h),26,"104,2",10874,"4,2",10,30,,4115,5504
SLB,LA ANGOSTURA SUR,LAJE25,LajE-90(h),41,"104,2",10751,"3,3",10,20,,3978,5698
SLB,AGUADA DEL CHAÑAR,ADCH8,AdCh-1044(h),37,"104,2",9805,"3,3",10,30,,3946,5646
SLB,LA AMARGA CHICA,LACH176,LACh-702(h),17,"104,3",10753,"4,2",10,30,,5056,5929
SLB,LA ANGOSTURA SUR,LAJE25,LajE-91(h),56,"104,3",10639,"3,3",10,20,,3533,5680
SLB,BANDURRIA SUR,LCAV171,LCav-741(h),49,"104,3",10893,"3,3",12,24,,3574,7075
SLB,LA ANGOSTURA SUR,LAJE45,LajE-166(h),43,"104,3",10132,"3,3",10,30,,3399,5950
SLB,LA AMARGA CHICA,LACH176,LACh-703(h),9,"104,3",10903,"4,2",10,30,,5594,5836
SLB,LA ANGOSTURA SUR,LAJE25,LajE-102(h),32,"104,3",10315,"4,2",10,20,,4641,6146
SLB,LOMA CAMPANA,LC333,LLL-1909(h),29,"104,3",10000,"4,2",10,30,,3966,6138
SLB,LOMA CAMPANA,LC335,SOil-475(h),36,"104,3",10736,"4,2",12,24,,6104,6775
SLB,LA ANGOSTURA SUR,LAJE25,LajE-92(h),50,"104,3",10641,"3,3",10,20,,3864,5522
SLB,LA ANGOSTURA SUR,LAJE40,LajE-147(h),65,"104,3",9829,"3,3",10,30,,2757,5347
SLB,LA ANGOSTURA SUR,LAJE25,LajE-102(h),48,"104,3",9852,"3,3",10,20,,3521,5690
SLB,LA AMARGA CHICA,LACH176,LACh-700(h),17,"104,3",10624,"4,2",12,36,,5052,5843
SLB,LA ANGOSTURA SUR,LAJE45,LajE-189(h),26,"104,4",9450,"4,2",10,30,,4022,5833
SLB,LA ANGOSTURA SUR,LAJE56,LajE-193(h),50,"104,4",9602,"3,3",10,20,,3851,5740
SLB,BANDURRIA SUR,LCAV193,LCav-226(h),28,"104,4",10670,"4,2",10,30,,4284,6495
SLB,AGUADA DEL CHAÑAR,ADCH1-2,AdCh-1005(h),3,"104,4",11029,"4,2",12,24,,5226,5395
SLB,LA AMARGA CHICA,LACH176,LACh-698(h),35,"104,4",10095,"3,3",12,36,,4006,5930
SLB,LA ANGOSTURA SUR,LAJE45,LajE-165(h),31,"104,4",9596,"4,2",10,30,,4012,5859
SLB,AGUADA DEL CHAÑAR,ADCH1-2,AdCh-1006(h),21,"104,4",10473,"3,3",12,24,,4426,5503
SLB,LOMA CAMPANA,LC343,LLL-2021(h),47,"104,4",10917,"5,0",10,30,,4224,6590
SLB,LA ANGOSTURA SUR,LAJE14,LajE-53(h),47,"104,4",8757,"4,2",10,30,,3112,5538
SLB,LA ANGOSTURA SUR,LAJE25,LajE-91(h),40,"104,4",10802,"4,2",10,20,,4493,5914
SLB,LA ANGOSTURA SUR,LAJE56,LajE-194(h),26,"104,4",11016,"4,2",10,20,,5095,6050
SLB,LA ANGOSTURA SUR,LAJE45,LajE-190(h),29,"104,4",10413,"4,2",10,30,,3928,5890
SLB,LA ANGOSTURA SUR,LAJE40,LajE-147(h),63,"104,4",10671,"3,3",10,30,,2877,5172
SLB,AGUADA DEL CHAÑAR,ADCH38,AdCh-1196(h),20,"104,4",11053,"4,2",12,24,,4876,5491
SLB,AGUADA DEL CHAÑAR,ADCH8,AdCh-1043(h),34,"104,5",10874,"4,2",10,30,,4408,5740
SLB,LA ANGOSTURA SUR,LAJE40,LajE-144(h),38,"104,5",9403,"3,3",10,30,,3395,6077
SLB,LA ANGOSTURA SUR,LAJE40,LajE-146(h),46,"104,5",10555,"5,0",10,30,,4107,6586
SLB,AGUADA DEL CHAÑAR,ADCH1-2,AdCh-1003(h),33,"104,5",10277,"3,3",12,24,,3540,5890
SLB,LA ANGOSTURA SUR,LAJE25,LajE-93(h),64,"104,5",10886,"4,2",11,22,,2979,6020
SLB,ENTRE LAGOS,ELG4,ELg-27(h),65,"104,5",9475,"3,3",8,16,,3052,6300
SLB,LA ANGOSTURA SUR,LAJE56,LajE-194(h),37,"104,5",10654,"3,3",10,20,,4545,6056
SLB,LA ANGOSTURA SUR,LAJE40,LajE-146(h),47,"104,5",10974,"4,2",10,30,,4047,6349
SLB,LA ANGOSTURA SUR,LAJE13,LajE-76(h),56,"104,5",9728,"4,2",12,24,,3338,6052
SLB,AGUADA DEL CHAÑAR,ADCH1-2,AdCh-1005(h),32,"104,5",10746,"3,3",12,24,,3486,5870
SLB,LA ANGOSTURA SUR,LAJE25,LajE-93(h),41,"104,5",10334,"3,3",10,20,,4365,5643
SLB,LA ANGOSTURA SUR,LAJE45,LajE-189(h),42,"104,5",9714,"3,3",10,30,,3062,5970
SLB,LA ANGOSTURA SUR,LAJE25,LajE-90(h),38,"104,5",10276,"3,3",10,20,,4188,5530
SLB,LA AMARGA CHICA,LACH107-2,LACh-381(h),23,"104,6",10570,"3,3",12,24,,4497,5783
SLB,BANDURRIA SUR,LCAV171,LCav-747(h),41,"104,6",10897,"3,3",12,24,,3627,7230
SLB,AGUADA DEL CHAÑAR,ADCH38,AdCh-1195(h),38,"104,6",10397,"4,2",12,24,,4002,6507
SLB,LA ANGOSTURA SUR,LAJE45,LajE-164(h),37,"104,6",10473,"4,2",10,30,,3568,5900
SLB,LA ANGOSTURA SUR,LAJE56,LajE-193(h),65,"104,6",10742,"4,2",10,20,,3100,6027
SLB,LOMA CAMPANA,LC335,SOil-476(h),37,"104,6",10969,"4,2",10,30,,6212,6984
SLB,LOMA CAMPANA,LC335,SOil-476(h),32,"104,6",10600,"4,2",10,30,,6513,6875
SLB,BANDURRIA SUR,LCAV193,LCav-848(h),39,"104,6",10851,"4,2",11,33,,4090,6600
SLB,AGUADA DEL CHAÑAR,ADCH1-2,AdCh-1006(h),31,"104,6",10672,"3,3",12,24,,3846,5595
SLB,LA ANGOSTURA SUR,LAJE25,LajE-90(h),44,"104,6",11041,"3,3",10,20,,3768,5575
SLB,LA ANGOSTURA SUR,LAJE25,LajE-90(h),33,"104,6",10675,"4,2",10,20,,4538,5635
SLB,LA AMARGA CHICA,LACH120,LACh-458(h),95,"104,6",10971,"4,2",10,30,,3349,6750
SLB,AGUADA DEL CHAÑAR,ADCH1-2,AdCh-1005(h),37,"104,6",10902,"4,2",12,24,,3186,5907
SLB,AGUADA DEL CHAÑAR,ADCH38,AdCh-1197(h),37,"104,6",10413,"4,2",12,24,,4010,6728
SLB,LOMA CAMPANA,LC343,LLL-2021(h),50,"104,6",10741,"4,2",10,30,,4017,6683
SLB,AGUADA DEL CHAÑAR,ADCH1-2,AdCh-1006(h),11,"104,6",10950,"3,3",12,24,,5026,5670
SLB,ENTRE LAGOS,ELG1,ELg-18(h),35,"104,7",10884,"4,2",12,24,,4330,6647
SLB,AGUADA DEL CHAÑAR,ADCH1-2,AdCh-1005(h),9,"104,7",10344,"3,3",12,24,,4866,5490
SLB,LA ANGOSTURA SUR,LAJE25,LajE-92(h),32,"104,7",10796,"4,2",10,20,,4944,5506
SLB,AGUADA DEL CHAÑAR,ADCH38,AdCh-1197(h),36,"104,7",10558,"4,2",12,24,,4070,6152
SLB,AGUADA DEL CHAÑAR,ADCH1-2,AdCh-1004(h),13,"104,7",10944,"3,3",12,24,,4828,5612
SLB,LA AMARGA CHICA,LACH176,LACh-699(h),12,"104,7",10856,"4,2",12,36,,5314,5840
SLB,LA ANGOSTURA SUR,LAJE40,LajE-146(h),57,"104,7",10713,"4,2",10,30,,3447,5507
SLB,LA ANGOSTURA SUR,LAJE13,LajE-168(h),47,"104,7",10857,"4,2",12,24,,3680,6355
SLB,AGUADA DEL CHAÑAR,ADCH8,AdCh-1043(h),37,"104,7",10541,"3,3",10,30,,4228,5790
SLB,AGUADA DEL CHAÑAR,ADCH1-2,AdCh-1005(h),41,"104,7",10222,"5,0",8,16,,2946,5826
SLB,AGUADA DEL CHAÑAR,ADCH38,AdCh-1195(h),52,"104,7",10456,"3,3",12,24,,3162,6030
SLB,AGUADA DEL CHAÑAR,ADCH1-2,AdCh-1003(h),35,"104,7",10281,"3,3",12,24,,3420,5837
SLB,LA ANGOSTURA SUR,LAJE45,LajE-165(h),47,"104,7",9517,"3,3",10,30,,3052,5970
SLB,AGUADA DEL CHAÑAR,ADCH38,AdCh-1197(h),50,"104,7",10936,"3,3",12,24,,3230,5930
SLB,AGUADA DEL CHAÑAR,ADCH8,AdCh-1046(h),26,"104,8",9875,"3,3",10,30,,4249,5704
SLB,AGUADA DEL CHAÑAR,ADCH1-2,AdCh-1004(h),12,"104,8",10704,"3,3",12,24,,4888,5876
SLB,LA AMARGA CHICA,LACH176,LACh-701(h),32,"104,8",10034,"3,3",12,36,,4102,6300
SLB,LA ANGOSTURA SUR,LAJE56,LajE-194(h),58,"104,8",10389,"3,3",10,20,,3495,6102
SLB,AGUADA DEL CHAÑAR,ADCH1-2,AdCh-1005(h),6,"104,8",10818,"3,3",12,24,,5046,5427
SLB,AGUADA DEL CHAÑAR,ADCH1-2,AdCh-1006(h),40,"104,8",10835,"3,3",12,24,,3306,5706
SLB,LA ANGOSTURA SUR,LAJE45,LajE-166(h),40,"104,8",10150,"4,2",10,30,,3579,5850
SLB,AGUADA DEL CHAÑAR,ADCH1-2,AdCh-1003(h),26,"104,8",10700,"3,3",12,24,,3960,5927
SLB,LA ANGOSTURA SUR,LAJE25,LajE-103(h),34,"104,8",10872,"4,2",10,20,,4566,5685
SLB,LA ANGOSTURA SUR,LAJE56,LajE-194(h),50,"104,9",9680,"3,3",10,20,,3896,6103
SLB,LA ANGOSTURA SUR,LAJE13,LajE-77(h),50,"104,9",10406,"3,3",12,24,,3376,6434
SLB,LA ANGOSTURA SUR,LAJE45,LajE-166(h),27,"104,9",10871,"4,2",10,30,,4359,6027
SLB,AGUADA DEL CHAÑAR,ADCH1-2,AdCh-1005(h),40,"104,9",10037,"3,3",12,24,,3006,5843
SLB,LA ANGOSTURA SUR,LAJE40,LajE-198(h)(I),65,"104,9",10377,"3,3",10,30,,3076,5678
SLB,AGUADA DEL CHAÑAR,ADCH8,AdCh-1046(h),25,"104,9",9951,"3,3",10,30,,4309,5652
SLB,AGUADA DEL CHAÑAR,ADCH8,AdCh-1048(h),19,"104,9",10124,"3,3",10,30,,4328,5787
SLB,AGUADA DEL CHAÑAR,ADCH8,AdCh-1044(h),49,"104,9",10009,"3,3",10,30,,3226,5514
SLB,LA ANGOSTURA SUR,LAJE40,LajE-147(h),56,"104,9",9633,"3,3",10,30,,3297,5680
SLB,LA ANGOSTURA SUR,LAJE25,LajE-92(h),41,"104,9",10078,"3,3",10,20,,4404,5352
SLB,LA AMARGA CHICA,LACH176,LACh-698(h),42,"105,0",9592,"3,3",12,36,,3586,5907
SLB,LA ANGOSTURA SUR,LAJE25,LajE-91(h),60,"105,0",10496,"4,2",10,20,,3293,5700
SLB,LA ANGOSTURA SUR,LAJE56,LajE-61(h),39,"105,0",10437,"4,2",10,20,,4355,5879
SLB,LA ANGOSTURA SUR,LAJE14,LajE-54(h),45,"105,0",9767,"4,2",10,30,,3328,5412
SLB,LA AMARGA CHICA,LACH176,LACh-702(h),30,"105,0",10319,"3,3",10,30,,4258,5990
SLB,LA ANGOSTURA SUR,LAJE12,LajE-152(h),58,"105,0",9081,"3,3",11,22,,2802,6133
SLB,LA ANGOSTURA SUR,LAJE56,LajE-60(h),61,"105,0",9619,"2,5",10,20,,3210,5794
SLB,BARREAL GRANDE,BAG14,BaG-3(h),49,"105,0",10046,"3,3",10,30,,3114,6009
SLB,BANDURRIA SUR,LCAV171,LCav-739(h),43,"105,0",10469,"3,3",12,24,,3569,7668
SLB,BANDURRIA SUR,LCAV171,LCav-739(h),36,"105,0",10481,"3,3",12,24,,3989,6752
SLB,LA ANGOSTURA SUR,LAJE12,LajE-153(h),58,"105,0",10507,"4,2",10,20,,2838,5911
SLB,BARREAL GRANDE,BAG14,BaG-3(h),38,"105,0",10637,"2,5",10,30,,3774,6123
SLB,LA ANGOSTURA SUR,LAJE12,LajE-154(h),25,"105,0",10643,"4,2",10,20,,4602,6096
SLB,LA AMARGA CHICA,LACH107-2,LACh-381(h),26,"105,0",10694,"3,3",12,24,,4317,6019
SLB,LA AMARGA CHICA,LACH107-2,LACh-380(h),22,"105,0",10759,"3,3",12,24,,4407,6013
SLB,LA AMARGA CHICA,LACH107-2,LACh-383(h),26,"105,0",10813,"2,5",12,24,,4542,6080
SLB,LA AMARGA CHICA,LACH257,LACh-1030(h),47,"105,0",10846,"3,3",10,30,CORTA ARENA,4500,6281
SLB,LA AMARGA CHICA,LACH115,LACh-438(h),22,"105,0",10906,"4,2",10,20,,4927,6980
SLB,BANDURRIA SUR,LCAV171,LCav-743(h),31,"105,0",10920,"3,3",12,24,,4318,6732
SLB,LA AMARGA CHICA,LACH257,LACh-1028(h),41,"105,0",10946,"3,3",10,30,,4438,6088
SLB,LA AMARGA CHICA,LACH257,LACh-1030(h),59,"105,0",10949,"4,2",12,24,,3776,6234
SLB,LA AMARGA CHICA,LACH107-2,LACh-381(h),48,"105,0",10981,"2,5",11,22,,2997,7366
SLB,LA ANGOSTURA SUR,LAJE12,LajE-154(h),15,"105,0",10990,"4,2",10,20,,5102,5690
SLB,BANDURRIA SUR,LCAV171,LCav-743(h),34,"105,0",11012,"3,3",12,24,,4138,6872
SLB,LA ANGOSTURA SUR,LAJE12,LajE-152(h),35,"105,0",11022,"4,2",10,20,,3957,6609
SLB,LA ANGOSTURA SUR,LAJE12,LajE-155(h),52,"105,0",11026,"4,2",10,20,,3308,6575
SLB,LA AMARGA CHICA,LACH257,LACh-1031(h),60,"105,0",11027,"4,2",12,24,,4036,6493
SLB,LA AMARGA CHICA,LACH257,LACh-1030(h),48,"105,0",11038,"3,3",10,30,,4440,6309
SLB,LA AMARGA CHICA,LACH257,LACh-1029(h)(I),51,"105,0",11051,"3,3",10,30,,4204,6349
SLB,LA AMARGA CHICA,LACH257,LACh-1031(h),49,"105,0",11085,"3,3",12,24,,4686,6454
SLB,LA AMARGA CHICA,LACH257,LACh-1031(h),50,"105,0",11088,"3,3",12,24,,4626,6577
SLB,LA AMARGA CHICA,LACH257,LACh-1030(h),51,"105,0",11091,"3,3",12,24,,4256,6431
SLB,LA AMARGA CHICA,LACH257,LACh-1031(h),53,"105,0",11096,"3,3",12,24,,4446,6752
SLB,LA ANGOSTURA SUR,LAJE12,LajE-154(h),44,"105,0",11103,"4,2",10,20,,3652,6330
SLB,LOMA CAMPANA,LC223,LLL-1460(h),78,"105,0",11148,"4,2",12,24,,3373,6834
SLB,LA ANGOSTURA SUR,LAJE25,LajE-93(h),31,"105,0",10711,"4,2",10,20,,4965,5220
SLB,LA ANGOSTURA SUR,LAJE45,LajE-190(h),19,"105,0",10924,"4,2",10,30,,4528,6355
SLB,AGUADA DEL CHAÑAR,ADCH8,AdCh-1043(h),42,"105,0",10088,"3,3",10,30,,3928,5824
SLB,LA ANGOSTURA SUR,LAJE25,LajE-92(h),54,"105,1",10038,"3,3",10,20,,3624,5535
SLB,LA AMARGA CHICA,LACH176,LACh-700(h),15,"105,1",10730,"4,2",12,36,,5172,5860
SLB,LA ANGOSTURA SUR,LAJE13,LajE-78(h),43,"105,1",11033,"4,2",12,24,,3940,5800
SLB,AGUADA DEL CHAÑAR,ADCH8,AdCh-1046(h),44,"105,1",8509,"3,3",10,30,,3139,5536
SLB,LA ANGOSTURA SUR,LAJE25,LajE-90(h),46,"105,1",10538,"3,3",10,20,,3628,5538
SLB,LA ANGOSTURA SUR,LAJE40,LajE-145(h),53,"105,1",11011,"4,2",10,30,,4078,6165
SLB,AGUADA DEL CHAÑAR,ADCH1-2,AdCh-1006(h),30,"105,1",10152,"3,3",12,24,,3906,5604
SLB,LA ANGOSTURA SUR,LAJE45,LajE-167(h),48,"105,1",9802,"4,2",10,30,,4130,5996
SLB,AGUADA DEL CHAÑAR,ADCH1-2,AdCh-1006(h),16,"105,1",10777,"3,3",12,24,,4726,5550
SLB,AGUADA DEL CHAÑAR,ADCH8,AdCh-1048(h),34,"105,1",9778,"3,3",10,30,,3428,5998
SLB,LA ANGOSTURA SUR,LAJE56,LajE-60(h),40,"105,1",10263,"4,2",10,20,,4260,5702
